event_id,toa_mjd_bary
B09244,60430.042823155003
B09245,60430.043325339000
B09246,60430.043907341998
B09247,60430.043911537003
B09248,60430.043950926003
B09250,60430.043963896002
B09251,60430.043968020997
B09252,60430.044497092000
B09253,60430.044498306997
B09254,60430.044545876997
B09255,60430.044872298000
B09256,60430.045235897996
B09257,60430.045265604997
B09258,60430.045367940002
B09260,60430.045740948997
B09261,60430.046027142002
B09262,60430.046272558000
B09264,60430.046421993997
B09265,60430.046630673001
B09266,60430.046668288996
B09267,60430.046742311999
B09268,60430.046850052997
B09269,60430.047019343998
B09270,60430.047213190002
B09271,60430.047314515999
B09272,60430.047476350999
B09273,60430.047710074003
B09274,60430.047724741002
B09275,60430.047779079003
B09276,60430.048025538999
B09278,60430.048493249000
B09279,60430.048718739003
B09280,60430.048780882003
B09281,60430.049207810000
B09282,60430.049271962002
B09283,60434.957785284001
B09284,60434.958044362000
B09285,60434.958213602004
B09286,60434.958228675998
B09287,60434.958380466996
B09288,60434.958669000000
B09289,60434.958843378001
B09290,60434.959205125000
B09291,60434.959900255999
B09292,60434.960009971001
B09293,60434.960230609999
B09294,60434.960397372997
B09295,60434.960456305002
B09296,60434.960495945998
B09297,60434.960786246003
B09298,60434.960890485003
B09300,60434.960892317999
B09301,60434.960942325000
B09304,60434.961212554001
B09305,60434.961375726001
B09306,60434.961965497998
B09307,60434.962242882997
B09308,60434.962359743004
B09309,60434.962797879998
B09310,60434.962869595998
B09311,60434.963057624998
B09312,60434.963614471002
B09313,60434.963925550997
B09314,60434.963970700999
B09315,60434.964141477001
B09316,60434.964671964000
B09317,60434.965305687998
B09318,60434.965324172001
B09319,60434.965543183003
B09320,60434.965846138999
B09321,60434.966538743000
B09322,60434.966597728002
B09324,60434.966818854002
B09325,60434.966968358996
B09326,60434.967019139003
B09328,60434.967410441997
B09329,60434.967861377998
B09330,60434.968065492998
B09332,60434.968998270000
B09333,60434.969289519999
B09334,60434.969334287001
B09335,60434.969532315001
B09336,60434.969675282999
B09337,60434.969738309002
B09338,60434.969857165997
B09339,60434.969882072997
B09340,60434.969894364003
B09341,60434.970759914999
B09342,60434.971077604001
B09343,60434.971481551998
B09344,60434.971828925001
B09345,60434.972130711998
B09346,60434.972273015999
B09347,60434.972675249002
B09349,60434.972712044000
B09350,60434.972714470001
B09351,60434.972915728998
B09352,60434.973206461000
B09353,60434.973349418004
B09354,60434.973724402997
B09355,60434.973986577999
B09356,60434.974151731003
B09357,60434.974807213002
B09358,60434.975096921997
B09362,60434.975253668003
B09363,60434.975482160000
B09364,60434.975593878000
B09365,60434.976619972003
B09366,60434.976721323001
B09367,60434.976861367002
B09368,60434.977038716002
B09369,60434.977425268997
B09370,60434.977550764001
B09371,60434.977662814003
B09372,60441.890269190997
B09373,60441.890616188000
B09375,60441.890639022000
B09376,60441.890910756003
B09378,60441.891598574002
B09379,60441.891668165998
B09380,60441.891783234998
B09381,60441.892211874998
B09383,60441.892214895997
B09384,60441.892256480001
B09385,60441.892314509998
B09386,60441.892317698999
B09387,60441.892332978001
B09389,60441.892580801999
B09390,60441.892592242002
B09391,60441.893139945001
B09392,60441.893864398997
B09393,60441.894146986997
B09394,60441.894237713997
B09397,60441.894499025999
B09398,60441.894920662999
B09400,60441.894957033997
B09401,60441.895053845998
B09402,60441.895465298003
B09403,60441.895524467000
B09404,60441.896065244000
B09405,60441.896126287997
B09406,60441.896479718002
B09407,60441.896668330002
B09408,60441.896767466002
B09410,60441.896774777997
B09412,60441.896836863001
B09413,60441.897229408001
B09414,60441.897696396001
B09415,60441.897839242003
B09416,60441.898129693000
B09417,60441.898438937002
B09418,60441.899027519998
B09419,60441.899429425997
B09420,60441.899516664002
B09421,60441.899739410997
B09423,60441.899856112002
B09424,60441.900696543002
B09425,60441.900865825002
B09426,60441.901049075001
B09427,60441.901092918997
B09428,60441.901551853000
B09429,60441.902305775002
B09430,60441.902830150997
B09431,60441.903142443000
B09432,60441.903168894001
B09433,60441.903452585000
B09436,60441.903510570002
B09437,60441.903610690002
B09438,60441.904066149997
B09439,60441.904105488997
B09440,60441.904339148998
B09441,60441.904546605998
B09442,60441.904613338003
B09443,60441.904656637998
B09444,60441.904776094001
B09445,60441.904966647999
B09446,60441.905029727997
B09447,60441.905260631000
B09448,60441.905539386004
B09449,60441.905604940999
B09452,60441.905624881998
B09453,60441.905806529998
B09454,60441.906006108999
B09455,60441.906223646001
B09456,60441.906743924003
B09457,60441.906776010997
B09458,60441.906976120001
B09459,60441.907008078997
B09460,60441.907133054003
B09461,60441.907134540998
B09462,60441.907173123996
B09463,60441.907835541002
B09464,60441.908038561996
B09465,60441.909211165999
B09466,60441.909229502999
B09467,60441.909590151998
B09468,60441.909591720003
B09469,60441.909689514003
B09470,60441.909743326003
B09471,60441.909980003998
B09472,60441.910074462001
B09473,60441.910143854999
B09474,60448.899904323996
B09475,60448.899915629998
B09477,60448.900899417997
B09478,60448.901029858003
B09481,60448.901425876997
B09483,60448.902304946998
B09485,60448.902338847998
B09486,60448.902631760997
B09487,60448.903715719003
B09488,60448.903757530999
B09489,60448.904222744000
B09491,60448.904885837001
B09492,60448.905082657002
B09493,60448.905747450997
B09495,60448.906170098002
B09496,60448.906343306997
B09497,60448.906538927004
B09498,60448.907195879001
B09499,60448.908165781999
B09501,60448.909619179998
B09502,60448.909934310999
B09503,60448.909947378001
B09504,60448.910221903003
B09505,60448.910729973999
B09506,60455.917048135001
B09507,60455.917723926003
B09508,60455.918057360999
B09509,60455.919140844002
B09510,60455.919800117998
B09512,60455.919877981003
B09513,60455.920280863000
B09514,60455.920406204001
B09515,60455.921017822999
B09518,60455.921151827999
B09519,60455.921898977998
B09520,60455.922677358001
B09521,60455.923178181998
B09522,60455.923516007002
B09523,60455.923701412998
B09524,60455.923723480999
B09528,60455.924034208998
B09529,60455.924413337998
B09530,60455.925088994998
B09534,60455.926928922003
B09535,60455.926961245998
B09536,60455.927217422999
B09537,60455.927589888001
B09538,60455.928067776003
B09541,60455.928666703003
B09543,60461.953609283002
B09544,60461.954117082001
B09545,60461.954659531999
B09546,60461.956402041003
B09549,60461.956989849998
B09550,60461.957103895002
B09551,60461.959369707998
B09552,60461.960420023999
B09553,60461.964644583997
B09554,60469.831735717999
B09555,60469.832215966002
B09556,60469.832776823998
B09557,60469.833028287001
B09558,60469.833174380001
B09559,60469.833290903996
B09560,60469.833626883003
B09561,60469.834196998003
B09562,60469.834377755004
B09563,60469.834460890997
B09564,60469.835028506997
B09566,60469.835294809003
B09567,60469.835299710001
B09569,60469.835433637003
B09570,60469.835475298998
B09571,60469.835519302003
B09572,60469.836197420998
B09573,60469.836251289998
B09574,60469.836859108997
B09575,60469.837260619999
B09576,60469.837634103998
B09577,60469.838295171998
B09578,60469.838524487997
B09579,60469.838902363997
B09580,60469.839037536003
B09581,60469.839113037997
B09582,60469.839206352997
B09583,60469.839576503000
B09584,60469.840098537003
B09585,60469.840323548997
B09587,60469.840633396998
B09588,60469.840718482999
B09589,60469.840744845998
B09590,60469.840749422001
B09591,60469.840970623998
B09592,60469.841314691999
B09593,60469.841789719001
B09594,60469.842099829002
B09595,60469.842247175002
B09596,60469.842330166000
B09597,60469.842533533003
B09598,60469.843668337002
B09599,60469.844214960001
B09600,60469.844540796999
B09601,60469.844614864000
B09602,60469.844625389000
B09603,60476.885011140999
B09604,60476.885263980002
B09605,60476.885306172000
B09606,60476.886195108003
B09607,60476.886232110999
B09608,60476.887877080000
B09609,60476.887975981001
B09610,60476.888010914001
B09612,60476.888894958996
B09615,60476.890139208001
B09617,60476.890234389000
B09619,60476.890272568002
B09620,60476.890383220998
B09621,60476.890562022003
B09622,60476.890840653003
B09623,60476.891403205002
B09624,60476.891590387000
B09625,60476.892456421003
B09626,60476.892724088000
B09628,60476.892874202997
B09629,60476.893205672000
B09630,60476.893594756002
B09631,60476.894077375997
B09634,60483.887324691001
B09635,60483.887617779001
B09637,60483.887623559996
B09639,60483.887626404998
B09640,60483.888315465003
B09641,60483.889368140997
B09642,60483.889467535999
B09643,60483.890223666996
B09644,60483.890822136003
B09645,60483.891235016999
B09646,60483.891951218000
B09648,60483.892357318000
B09649,60483.892684216000
B09650,60483.893275996001
B09651,60483.893927031997
B09652,60483.893937341003
B09653,60483.894653691001
B09656,60483.894964437997
B09657,60483.895813841998
B09658,60483.896081031002
B09659,60483.896093504998
B09660,60483.896131982998
B09661,60483.896810639002
B09662,60483.898190462001
B09663,60483.898665341003
B09665,60483.898904542999
B09668,60483.899102563002
B09669,60483.899208520001
B09670,60483.899397833004
B09671,60483.899664129996
B09672,60490.868377156003
B09673,60490.868513540001
B09674,60490.868515114002
B09675,60490.868994452998
B09676,60490.869159146998
B09677,60490.869666318002
B09678,60490.869748837002
B09679,60490.869925400999
B09680,60490.870328325000
B09681,60490.870373766003
B09682,60490.871248005002
B09683,60490.872025306999
B09684,60490.872648998004
B09685,60490.873709829000
B09689,60490.873712341003
B09692,60490.874860698001
B09693,60490.874890341998
B09694,60490.875573126999
B09695,60490.876422326000
B09696,60490.876514331001
B09698,60490.876550383997
B09700,60490.876762036998
B09701,60490.877036637998
B09702,60490.877172745997
B09703,60490.877320273998
B09705,60490.877510685001
B09706,60490.877517497996
B09707,60490.877807413999
B09708,60490.878209139002
B09709,60490.878881190001
B09710,60490.879058207000
B09711,60490.879156914998
B09712,60490.879618231003
B09714,60490.880308514003
B09715,60490.880432297003
B09716,60490.880590950997
B09717,60490.880685121003
B09718,60497.864457702999
B09719,60497.864569728001
B09720,60497.865100952004
B09721,60497.865515840997
B09722,60497.865518038998
B09723,60497.866725639004
B09724,60497.867817275001
B09725,60497.868049646997
B09726,60497.868284677003
B09727,60497.868342057001
B09728,60497.868412035998
B09729,60497.868619326997
B09730,60497.868721362000
B09731,60497.870036189001
B09732,60497.870845072001
B09733,60497.870960095002
B09734,60497.871705151003
B09735,60497.871919083002
B09736,60497.872262418001
B09737,60497.872701815002
B09738,60497.872863719997
B09739,60497.873102012003
B09742,60497.873104765997
B09743,60497.873207935998
B09744,60497.873674850998
B09745,60497.874002582997
B09746,60497.874090477999
B09747,60497.874099303997
B09748,60497.874693621998
B09749,60497.875291905999
B09750,60497.875357505996
B09751,60497.875542053000
B09753,60497.876072168998
B09754,60497.876118854001
B09755,60497.876293116002
B09756,60497.876338702001
B09757,60497.876619376002
B09758,60497.876835326002
B09759,60497.877375757998
B09760,60504.767714463000
B09762,60504.767717640003
B09763,60504.767721039003
B09765,60504.767750020997
B09766,60504.767858653999
B09768,60504.768007715000
B09769,60504.768028881001
B09770,60504.768099920999
B09771,60504.768132400000
B09772,60504.768385657997
B09773,60504.768434673002
B09774,60504.768436626000
B09775,60504.768714102996
B09776,60504.768837964002
B09777,60504.769234455998
B09778,60504.769288987998
B09779,60504.769410485002
B09780,60504.769594211000
B09781,60504.769595541999
B09782,60504.769658208999
B09783,60504.769704027000
B09785,60504.769811842001
B09786,60504.769888861003
B09787,60504.769979607001
B09788,60504.770046224003
B09789,60504.770195263001
B09790,60504.770257395001
B09791,60504.770493985998
B09792,60504.770910307998
B09793,60504.770955883003
B09794,60504.771326529997
B09796,60504.771584460999
B09797,60504.771665961998
B09799,60504.771809448001
B09800,60504.771829331999
B09802,60504.771936732002
B09804,60504.772139672001
B09805,60504.772914157998
B09806,60504.773019323999
B09807,60504.773102758001
B09808,60504.773140568999
B09809,60504.773176349001
B09810,60504.773207065002
B09811,60504.773233360997
B09812,60504.773317277999
B09813,60504.773351675998
B09814,60504.773364907996
B09815,60504.773389451999
B09818,60504.773520035997
B09819,60504.773600988003
B09820,60504.773690212998
B09821,60504.773768211999
B09822,60504.774157658001
B09824,60504.774305346997
B09825,60504.774446360003
B09826,60504.774538926999
B09827,60504.774700501002
B09828,60504.774839129997
B09829,60504.775063547000
B09831,60504.775209801002
B09832,60504.775252861997
B09835,60504.775255777997
B09836,60504.775419266000
B09837,60504.775476634000
B09839,60504.775616548999
B09840,60504.775689902002
B09841,60504.775821098003
B09844,60504.775834574000
B09845,60504.776035529001
B09846,60504.776044753002
B09847,60504.776046758001
B09848,60504.776286558998
B09849,60504.776383320997
B09850,60504.776422028001
B09851,60504.776479605003
B09852,60504.777275850996
B09853,60504.777345376999
B09854,60504.777487421001
B09855,60504.777512580004
B09856,60504.777559203001
B09857,60504.777693213000
B09858,60504.778218917003
B09859,60504.778325517997
B09861,60504.778578368001
B09862,60504.778628241998
B09863,60504.778656613002
B09864,60504.778839282000
B09865,60504.778985839999
B09866,60504.779229827000
B09867,60504.779523942001
B09868,60504.779591701001
B09869,60504.779606299002
B09870,60504.779648541000
B09871,60504.779712843003
B09872,60504.779727829002
B09873,60504.779742496998
B09874,60504.779916590996
B09875,60504.780073205999
B09876,60504.780516646999
B09877,60511.691489896002
B09878,60511.691638058997
B09879,60511.691884393003
B09881,60511.692154700999
B09882,60511.692496812997
B09884,60511.692663952002
B09885,60511.692712149001
B09886,60511.692726895002
B09887,60511.692735675002
B09888,60511.692877848000
B09889,60511.693227508003
B09892,60511.693275365004
B09893,60511.693358441997
B09894,60511.693480934002
B09895,60511.693904368003
B09896,60511.694120202003
B09897,60511.694450367999
B09898,60511.694493201001
B09899,60511.694543837002
B09900,60511.694650256999
B09901,60511.694891473999
B09902,60511.694900756003
B09903,60511.694989664000
B09904,60511.695150220999
B09905,60511.695157909999
B09906,60511.695531026999
B09907,60511.696067393001
B09908,60511.696085944001
B09909,60511.696256046998
B09910,60511.696322876000
B09911,60511.696413275000
B09912,60511.696896168003
B09913,60511.697017202001
B09914,60511.697021011001
B09915,60511.697248320997
B09916,60511.697294769001
B09917,60511.697312479002
B09918,60511.697319642000
B09919,60511.697428320003
B09920,60511.697570277996
B09921,60511.697860303997
B09922,60511.698025511003
B09923,60511.698029681997
B09924,60511.698105887997
B09926,60511.698388712997
B09927,60511.698459958003
B09928,60511.698921559997
B09930,60511.698983547001
B09931,60511.699070693001
B09932,60511.699117671997
B09934,60511.699161384997
B09935,60511.699310648997
B09936,60511.699594664002
B09937,60511.699616992999
B09938,60511.699820891998
B09939,60511.699969959001
B09940,60511.700153020000
B09941,60511.700189882002
B09942,60511.700374508000
B09943,60511.700474602003
B09944,60511.700568555003
B09945,60511.700601940996
B09946,60511.700895652997
B09947,60511.701041715001
B09948,60511.701111827002
B09949,60511.701166742001
B09950,60511.701329796000
B09951,60511.701338478000
B09952,60511.701474264999
B09954,60511.701499520997
B09955,60511.701662519998
B09957,60511.701748920001
B09958,60511.701789828003
B09959,60511.701886877003
B09960,60511.702262042003
B09961,60511.702666858997
B09962,60511.702671421001
B09963,60511.702674977998
B09965,60511.703068379997
B09967,60511.703757066003
B09969,60511.703937942002
B09970,60511.704022801001
B09971,60511.704027122003
B09972,60511.704040584998
B09973,60511.704139086003
B09975,60511.704229335999
B09976,60511.704341725999
B09977,60513.808292374997
B09978,60513.808481827000
B09979,60513.808552773997
B09980,60513.808644734003
B09983,60513.808707488999
B09984,60513.808710452002
B09985,60513.808727408003
B09986,60513.809199525000
B09987,60513.809380209997
B09988,60513.809720284997
B09989,60513.809844299998
B09990,60513.810118711001
B09991,60513.810122702998
B09992,60513.810150493002
B09993,60513.810661534997
B09994,60513.810875041003
B09995,60513.811105296001
B09996,60513.811225431004
B10000,60513.811259529000
B10001,60513.811260695998
B10002,60513.811432829003
B10003,60513.811851758001
B10004,60513.811856692002
B10005,60513.812148108998
B10006,60513.812177483996
B10007,60513.812815538004
B10009,60513.813101731997
B10012,60513.813159031997
B10013,60513.813296396998
B10014,60513.813325798998
B10015,60513.814042174999
B10016,60513.814135385997
B10017,60513.814261749001
B10018,60513.814333125003
B10019,60513.814366223000
B10020,60513.814395285997
B10022,60513.814622204998
B10024,60513.814902491002
B10025,60513.814994845998
B10026,60513.815164756001
B10027,60513.815279071001
B10028,60513.815987618000
B10029,60513.816056527001
B10030,60513.816219740002
B10031,60513.817093792000
B10032,60513.817350621001
B10034,60513.817374339000
B10035,60513.817561520998
B10036,60513.817592015002
B10037,60513.817669958000
B10038,60513.817733641998
B10039,60513.817960822002
B10040,60513.818045139000
B10041,60513.818159882001
B10042,60513.818264916001
B10044,60513.818314162003
B10045,60513.818429100997
B10047,60513.818533111000
B10049,60513.818557095998
B10050,60513.818563731998
B10051,60513.818612210001
B10052,60513.818946391002
B10053,60513.818996239999
B10054,60513.819031562998
B10055,60513.819476648001
B10056,60513.819916574001
B10057,60513.819919463996
B10058,60513.819987479001
B10060,60513.819998933002
B10062,60513.820533974998
B10063,60513.820899637001
B10064,60513.820958015000
B10065,60513.821034298999
B10067,60513.821055695000
B10068,60513.821150295000
B10069,60515.780506641000
B10070,60515.780531213997
B10072,60515.780668587002
B10073,60515.780711968997
B10074,60515.781290414001
B10075,60515.781304194003
B10076,60515.781307759004
B10077,60515.781525965998
B10078,60515.781709394003
B10079,60515.781919991998
B10080,60515.781951962999
B10081,60515.782307964997
B10083,60515.782310679002
B10084,60515.782552910998
B10085,60515.782978458003
B10086,60515.783296449998
B10087,60515.783978822001
B10088,60515.784082405997
B10089,60515.784115328999
B10092,60515.784414333997
B10093,60515.784493747000
B10096,60515.784751981999
B10097,60515.784756339999
B10098,60515.784981153003
B10099,60515.785480660998
B10100,60515.785751536001
B10101,60515.786068522997
B10102,60515.786293625999
B10103,60515.786334167002
B10104,60515.786370889000
B10105,60515.786459518000
B10106,60515.786570714998
B10107,60515.786635352997
B10108,60515.786880909000
B10110,60515.786897564998
B10111,60515.787033936998
B10112,60515.787712215999
B10113,60515.787883946003
B10114,60515.788198301998
B10115,60515.788353987999
B10116,60515.788382284001
B10117,60515.788617890001
B10118,60515.788629397997
B10119,60515.788952536001
B10120,60515.789462414999
B10121,60515.789768183997
B10122,60515.789926229001
B10123,60515.789985320000
B10124,60515.790031891003
B10126,60515.790143396996
B10127,60515.790165626997
B10128,60515.790366544999
B10129,60515.790419662997
B10130,60515.790551013997
B10131,60515.790747706997
B10132,60515.791134284002
B10134,60515.791328091000
B10136,60515.791558940000
B10137,60515.791812035997
B10138,60515.791912793997
B10139,60515.792035450999
B10140,60515.792291193000
B10141,60515.792426856002
B10142,60515.792562208000
B10143,60515.792723275998
B10144,60515.792804653996
B10145,60515.793179191001
B10146,60515.793469012002
B10147,60515.793545990004
B10148,60515.793586145002
B10149,60515.793634246002
B10150,60515.794231082997
B10151,60515.794257873000
B10152,60515.794259410999
B10153,60515.794424275002
B10154,60515.794571913997
B10155,60515.794933625999
B10156,60515.794975839999
B10157,60515.795021915997
B10158,60515.795193846003
B10162,60515.795335586001
B10164,60515.795658463001
B10165,60515.796255906003
B10166,60515.796433493000
B10167,60515.796501443001
B10169,60515.796714643002
B10172,60515.796891227001
B10173,60515.796988349000
B10174,60515.797036607997
B10175,60515.797283332999
B10176,60515.797292160001
B10177,60515.797344969003
B10178,60515.797408045000
B10179,60515.797667289997
B10180,60515.797915319003
B10181,60515.798107702001
B10182,60515.798166088003
B10183,60515.798256406000
B10184,60515.798492661997
B10185,60515.798546482001
B10186,60515.798600196998
B10187,60515.798743038002
B10188,60515.798744403997
B10189,60515.798786965002
B10190,60515.798874562999
B10191,60515.798875950997
B10192,60515.799137954004
B10193,60515.799195141997
B10194,60515.799337666998
B10196,60515.799339268997
B10197,60515.799493455001
B10198,60515.799610116999
B10199,60515.799723757002
B10200,60515.799764078998
B10201,60515.799915893003
B10202,60515.800160569997
B10203,60515.800374152001
B10204,60515.800593574000
B10205,60515.800664766997
B10206,60515.800826477003
B10207,60515.800966387003
B10208,60515.801137893002
B10209,60515.801219756999
B10210,60515.801574659003
B10211,60515.802014647001
B10212,60515.802273546004
B10215,60515.802349004000
B10218,60515.803000565000
B10219,60515.803009641997
B10220,60515.803011479999
B10221,60515.803759216004
B10222,60515.804030544001
B10223,60515.804034872002
B10226,60515.804351197003
B10227,60515.804437510000
B10228,60515.804493973999
B10229,60515.804661098999
B10230,60515.804663162999
B10232,60515.804771256000
B10234,60515.804772866999
B10235,60515.804825596002
B10236,60515.804891063002
B10237,60515.805083968997
B10239,60515.805158199997
B10240,60515.805547923999
B10241,60515.805757524999
B10242,60515.805800301998
B10244,60515.806073688000
B10245,60515.806374098996
B10246,60515.806610090003
B10247,60515.806648484002
B10248,60515.806676325003
B10251,60515.806759120998
B10252,60515.806806022003
B10253,60515.807210252002
B10254,60515.807290427998
B10255,60515.807366512003
B10256,60515.807735946997
B10257,60515.807915728998
B10258,60515.807962029998
B10259,60515.808266776003
B10260,60515.808403411000
B10261,60515.808515908997
B10264,60515.808871685003
B10265,60515.809112112001
B10267,60515.809115860000
B10268,60515.809409603004
B10269,60515.809487020000
B10270,60515.810034438000
B10271,60515.810304473998
B10272,60515.810651280997
B10273,60515.810859117999
B10274,60515.810906350998
B10276,60515.811149734000
B10278,60515.811686576002
B10279,60515.811706086999
B10280,60515.811802793003
B10281,60515.811963943997
B10282,60515.812005198000
B10283,60515.812038258999
B10284,60515.812314700997
B10285,60515.812327555999
B10286,60515.812520259002
B10287,60515.813217305003
B10288,60515.813409859002
B10289,60515.813766933999
B10291,60515.813868112004
B10296,60515.814506089002
B10297,60515.814897652002
B10298,60515.814946564002
B10299,60515.815182769999
B10300,60515.815236290997
B10301,60515.815328235003
B10302,60515.815357446001
B10303,60515.815363102003
B10305,60515.815479420999
B10306,60515.815777336000
B10307,60515.815818937997
B10308,60515.815912279999
B10309,60515.816110783999
B10310,60515.816684682002
B10311,60515.817103754998
B10312,60515.817638802997
B10313,60515.817735495002
B10314,60515.818579222003
B10315,60515.818612579002
B10316,60515.818773337000
B10317,60515.819367238997
B10318,60515.819376216001
B10319,60515.819587069003
B10320,60515.819695555001
B10323,60515.819789540998
B10324,60515.819814369002
B10325,60515.820075376003
B10328,60515.820157877002
B10329,60515.820608330003
B10332,60515.820876746999
B10333,60515.822719420998
B10334,60515.822720969001
B10335,60515.823042322001
B10336,60515.823506886998
B10337,60515.823771251999
B10338,60515.823819696998
B10339,60515.824113433999
B10340,60515.824240490001
B10341,60515.824537863002
B10342,60515.824633197997
B10343,60515.824645182998
B10344,60515.824757978000
B10346,60515.824876027000
B10347,60515.825404515002
B10348,60515.825480883002
B10349,60515.825639059003
B10350,60515.825641445001
B10351,60515.825931977997
B10352,60515.826095746997
B10353,60515.826189852000
B10354,60515.826353311000
B10355,60515.826942118001
B10356,60515.826965353997
B10357,60515.827171413002
B10358,60515.827357964998
B10359,60515.827367659003
B10360,60515.827494013000
B10361,60515.827595472998
B10362,60515.827607357998
B10363,60515.828101489999
B10364,60515.828174773997
B10366,60515.828386207002
B10367,60515.828516777001
B10369,60515.828773446003
B10370,60515.828958036996
B10371,60515.829025018000
B10372,60515.829180260000
B10373,60515.829786044000
B10374,60515.829882616003
B10375,60515.829964393997
B10376,60515.830439821002
B10377,60515.830692736003
B10380,60515.830793579000
B10381,60515.831173379003
B10382,60515.831319814002
B10383,60515.831343461003
B10384,60515.831407760001
B10385,60515.831668642997
B10386,60515.831759779998
B10387,60515.831829814997
B10388,60515.832003841999
B10389,60515.832063998998
B10390,60515.832143792002
B10391,60515.832945950002
B10392,60515.833178551002
B10393,60515.833311125003
B10394,60515.833462925002
B10395,60515.833541966000
B10396,60515.833655233997
B10397,60515.833674250003
B10398,60515.834034359999
B10399,60515.834230542998
B10400,60515.834453181000
B10401,60515.834749658003
B10402,60515.834920007001
B10403,60515.835390253000
B10406,60515.835540120002
B10407,60515.835664004000
B10408,60515.835729537001
B10409,60515.835731649000
B10410,60515.835772644001
B10411,60515.835866504000
B10412,60515.836003711003
B10413,60515.836164277003
B10415,60515.836501694997
B10416,60515.836593990003
B10418,60515.836804963001
B10419,60515.837228256998
B10420,60515.837381341000
B10421,60515.837511060003
B10422,60515.837737670998
B10423,60515.837922860002
B10424,60515.838105959003
B10425,60515.839213701001
B10426,60515.839392102003
B10427,60515.839579336003
B10428,60515.840222373001
B10429,60515.840246906999
B10430,60515.840312280001
B10431,60515.840459783998
B10432,60515.840592394998
B10433,60515.840641661001
B10434,60515.840730028998
B10437,60515.840780330000
B10440,60517.826388353002
B10444,60517.826413645002
B10445,60517.826600679000
B10446,60517.826699227997
B10448,60517.826757397001
B10451,60517.826794574001
B10452,60517.827028526997
B10453,60517.827040090997
B10454,60517.827111512997
B10455,60517.827263665000
B10456,60517.827747367002
B10457,60517.827986730001
B10458,60517.828018143999
B10459,60517.828180206998
B10460,60517.828209956002
B10462,60517.828222780001
B10463,60517.828260292001
B10464,60517.828632837001
B10465,60517.828726132000
B10466,60517.828734641000
B10468,60517.828956193996
B10469,60517.829314223003
B10470,60517.829316531002
B10471,60517.829367195998
B10472,60517.829453641003
B10474,60517.829472247999
B10475,60517.829685709003
B10476,60517.829695799999
B10477,60517.829770021999
B10478,60517.829806980997
B10479,60517.829922530997
B10480,60517.829954150999
B10481,60517.829994640000
B10482,60517.830043816000
B10483,60517.830194977003
B10485,60517.830201047000
B10486,60517.830269594000
B10487,60517.830420168997
B10488,60517.830426385000
B10489,60517.830693589000
B10490,60517.831143253003
B10491,60517.831335444003
B10493,60517.831614786999
B10494,60517.831616363997
B10495,60517.831636010000
B10496,60517.831708311998
B10497,60517.831766028998
B10498,60517.831955704001
B10499,60517.832134974997
B10500,60517.832409424998
B10501,60517.832593296000
B10503,60517.832919517998
B10504,60517.833244873000
B10505,60517.833368553001
B10506,60517.833377905001
B10507,60517.833416567002
B10508,60517.833554352997
B10511,60517.833648614003
B10512,60517.834219017997
B10513,60517.834249950000
B10515,60517.834489533998
B10517,60517.834651461999
B10520,60517.834763601997
B10521,60517.834832326997
B10523,60517.834868903999
B10524,60517.834906762000
B10527,60517.834932612997
B10528,60517.835074306000
B10529,60517.835211124999
B10530,60517.835241091001
B10531,60517.835700295997
B10534,60517.836102996996
B10536,60517.836196361997
B10539,60517.836332589002
B10540,60517.836335631000
B10542,60517.836375696999
B10543,60517.836468246998
B10544,60517.836531146997
B10545,60517.836549054002
B10546,60517.836661136003
B10547,60517.836773620002
B10548,60517.836823398997
B10549,60517.837071460002
B10550,60517.837122862999
B10551,60517.837327451001
B10552,60517.837526902003
B10553,60517.837751835003
B10554,60517.837782854003
B10555,60517.837858714003
B10556,60517.838092860002
B10557,60517.838560365002
B10560,60517.838873478999
B10561,60517.838897544003
B10562,60517.839174004002
B10563,60517.839431622997
B10564,60517.839483636999
B10565,60517.839592680997
B10566,60517.840148746996
B10567,60517.840825842002
B10569,60517.841114572002
B10570,60517.841115862000
B10571,60517.841513369000
B10572,60517.841699466000
B10574,60517.841907349000
B10575,60517.842254203002
B10576,60517.842423923001
B10577,60517.842951744002
B10578,60517.843149496002
B10579,60517.843572655001
B10580,60517.843597694999
B10581,60517.843664729997
B10583,60517.843713424001
B10584,60517.844172040997
B10585,60517.844194122998
B10586,60517.844421595000
B10587,60517.844452889003
B10588,60517.844485622001
B10589,60517.844487476003
B10590,60517.844505109999
B10591,60517.844537051998
B10592,60517.844917110997
B10593,60517.844999692999
B10594,60517.845040961001
B10595,60517.845043111003
B10596,60517.845214822002
B10597,60517.845696042001
B10598,60517.845784381003
B10599,60517.845837444002
B10601,60517.846470878001
B10604,60518.749368197001
B10605,60518.749402062997
B10606,60518.749451793999
B10607,60518.749530182999
B10608,60518.750038352002
B10609,60518.750084122999
B10610,60518.750149106003
B10611,60518.750222103998
B10612,60518.750489086997
B10613,60518.750492043000
B10615,60518.750508930003
B10616,60518.750615605997
B10617,60518.751192794000
B10618,60518.751250793001
B10621,60518.751372648003
B10622,60518.751463323999
B10623,60518.751566350998
B10624,60518.751869808999
B10625,60518.752260590998
B10626,60518.752393650000
B10627,60518.752574241997
B10628,60518.752623508997
B10629,60518.753031745997
B10630,60518.753441350003
B10631,60518.753529061003
B10632,60518.753588177002
B10634,60518.753654166001
B10635,60518.754019132000
B10636,60518.754081963998
